DMV ID,DMV Snapshot (Date),Registration Valid Date,ZIP Code,VIN Prefix,Registration Expiration Date,VIN Model Year,Make,Model,Model Year
2,DMV Direct (3/30/2019),12/28/2019,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),3/19/2019,05154,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),3/7/2019,05301,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/26/2019,05454,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/22/2019,05641,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/19/2019,05828,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/18/2019,05478,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/16/2019,05001,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/16/2019,05456,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/16/2019,05446,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/15/2019,05454,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/15/2019,05768,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/9/2019,05462,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/7/2019,05354,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),2/2/2019,05482,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/31/2019,05482,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/30/2019,05301,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/25/2019,05701,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/18/2019,05156,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/14/2019,05468,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/11/2019,05465,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/9/2019,05675,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/9/2019,05667,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),1/2/2019,05672,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/31/2018,05301,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/31/2018,05081,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/31/2018,05401,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/31/2018,05255,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/31/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/29/2018,05201,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/27/2018,05404,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/22/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/17/2018,05482,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/17/2018,05401,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/15/2018,05404,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/15/2018,05477,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/15/2018,05851,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/14/2018,05465,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/11/2018,05401,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),12/11/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/28/2018,05452,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/28/2018,05452,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/26/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/26/2018,05674,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/26/2018,05674,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/26/2018,05089,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/26/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/23/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/23/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/19/2018,05482,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/19/2018,05482,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/19/2018,05257,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/19/2018,05257,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/17/2018,05661,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/17/2018,05661,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/14/2018,05871,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/14/2018,05871,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/8/2018,05401,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),11/3/2018,05461,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),11/3/2018,05461,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/31/2018,05491,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/31/2018,05491,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/29/2018,05060,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/29/2018,05060,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/26/2018,05478,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/26/2018,05478,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/24/2018,05753,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/24/2018,05491,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/19/2018,05360,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/19/2018,05360,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/18/2018,05478,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/18/2018,05478,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/16/2018,05867,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/16/2018,05867,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/13/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/13/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/9/2018,05408,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/9/2018,05408,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/8/2018,05408,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/8/2018,05408,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),10/6/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),10/6/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/29/2018,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/29/2018,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/28/2018,05742,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/28/2018,05742,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/27/2018,05340,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/27/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/27/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/27/2018,05340,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/25/2018,05151,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/25/2018,05151,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/21/2018,05401,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/21/2018,05346,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/21/2018,05346,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/21/2018,05401,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/7/2018,05091,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/7/2018,05091,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/6/2018,05641,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/6/2018,05641,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),9/1/2018,05468,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),9/1/2018,05468,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/31/2018,05482,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/31/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/31/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/31/2018,05482,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/29/2018,05255,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/29/2018,05255,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/28/2018,05489,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/28/2018,05489,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/24/2018,05201,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/24/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/24/2018,05777,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/24/2018,05403,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/24/2018,05201,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/24/2018,05777,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/15/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/15/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/11/2018,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/11/2018,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),8/10/2018,05047,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),8/10/2018,05047,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/31/2018,05751,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/31/2018,05257,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/31/2018,05047,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/31/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/31/2018,05751,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/31/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/31/2018,05047,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/31/2018,05257,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/27/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/27/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/23/2018,05301,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/23/2018,05068,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/23/2018,05068,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/23/2018,05301,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/16/2018,05747,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/16/2018,05747,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/13/2018,05778,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/13/2018,05778,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/13/2018,05673,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/13/2018,05673,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/11/2018,05201,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/11/2018,05201,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/6/2018,05672,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/6/2018,05672,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),7/3/2018,05495,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),7/3/2018,05495,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/29/2018,05446,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/29/2018,05446,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/26/2018,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/26/2018,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/25/2018,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/25/2018,05667,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/25/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/25/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/25/2018,05055,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/25/2018,05667,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/23/2018,05827,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/23/2018,05827,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/18/2018,05401,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/18/2018,05663,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/18/2018,05401,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/15/2018,05474,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/15/2018,05474,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/13/2018,05753,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/13/2018,05753,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/7/2018,05301,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/7/2018,05301,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/2/2018,05459,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/2/2018,05459,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),6/1/2018,05440,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),6/1/2018,05440,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),5/31/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),5/31/2018,05602,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),5/25/2018,05641,JTDKARFP,,J,Toyota,Prius Prime,2018
1,DMV Direct (12/31/2018),5/25/2018,05641,JTDKARFP,,J,Toyota,Prius Prime,2018
2,DMV Direct (3/30/2019),4/3/2019,05091,1G1RA6S5,,G,Chevrolet,Volt,2016
1,DMV Direct (12/31/2018),4/3/2019,05091,1G1RA6S5,,G,Chevrolet,Volt,2016
2,DMV Direct (3/30/2019),3/21/2019,05753,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),2/23/2019,05731,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),2/13/2019,05495,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),2/12/2019,05735,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),2/6/2019,05403,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),1/12/2019,05472,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),12/21/2018,05661,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),12/19/2018,05404,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),12/13/2018,05263,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (12/31/2018),9/14/2018,05482,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),9/14/2018,05482,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (12/31/2018),8/31/2018,05737,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),8/31/2018,05737,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),8/21/2018,05602,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (12/31/2018),8/21/2018,05602,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),8/2/2018,05905,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (12/31/2018),8/2/2018,05905,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),7/7/2018,05871,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (12/31/2018),7/7/2018,05871,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),6/8/2018,05452,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (12/31/2018),6/8/2018,05452,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (12/31/2018),5/25/2018,05301,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),5/25/2018,05301,1FADP5CU,,G,Ford,C-Max Energi,2016
2,DMV Direct (3/30/2019),3/14/2019,05673,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),3/7/2019,05753,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),1/31/2019,05446,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),1/28/2019,05866,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),1/5/2019,05401,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),11/29/2018,05363,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),11/28/2018,05443,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),11/28/2018,05443,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),11/18/2018,05303,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),11/18/2018,05303,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),11/12/2018,05454,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),11/12/2018,05454,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),11/10/2018,05452,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),10/19/2018,05482,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),10/19/2018,05482,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),10/15/2018,05821,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),10/15/2018,05821,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),9/29/2018,05403,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),9/29/2018,05403,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),9/27/2018,05647,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),9/27/2018,05647,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),9/25/2018,05851,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),9/25/2018,05851,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),9/10/2018,05401,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),9/10/2018,05401,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),9/10/2018,05403,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),9/10/2018,05403,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),9/1/2018,05602,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),9/1/2018,05602,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),8/30/2018,05301,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),8/30/2018,05301,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),8/17/2018,05851,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),8/17/2018,05851,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),7/25/2018,05495,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),7/25/2018,05495,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),7/21/2018,05446,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),7/21/2018,05446,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),7/10/2018,05445,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),7/10/2018,05445,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),6/19/2018,05851,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),6/19/2018,05851,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),6/18/2018,05403,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),6/18/2018,05403,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),6/14/2018,05465,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),6/14/2018,05465,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),5/25/2018,05902,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
1,DMV Direct (12/31/2018),5/25/2018,05902,JA4J24A5,,J,Mitsubishi,Outlander Plug In,2018
2,DMV Direct (3/30/2019),3/14/2019,05148,WMEEJ9AA,,D,Smart,forTwo EV,2013
2,DMV Direct (3/30/2019),8/3/2018,05401,WMEEJ9AA,,D,Smart,forTwo EV,2013
1,DMV Direct (12/31/2018),8/3/2018,05401,WMEEJ9AA,,D,Smart,forTwo EV,2013
2,DMV Direct (3/30/2019),3/12/2019,05602,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),3/5/2019,05489,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),3/4/2019,05401,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),2/27/2019,05401,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),2/9/2019,05680,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),2/8/2019,05482,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),2/2/2019,05408,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),1/30/2019,05342,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),1/29/2019,05489,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),1/25/2019,05401,1N4AZ1CP,,K,Nissan,Leaf,2019
2,DMV Direct (3/30/2019),1/19/2019,05446,1N4AZ1CP,,K,Nissan,Leaf,2019
